Index,Location,Sex,Year,Mx,Upper,Lower,LOC
3094,Vermont,Male,1/1/94,289.9459261,299.2290547,275.9685526,VT
3095,Vermont,Male,1/1/95,290.5883023,300.1575012,278.1109475,VT
3096,Vermont,Male,1/1/96,283.0209032,292.4958196,270.0183623,VT
3097,Vermont,Male,1/1/97,274.9986197,284.4930405,262.8260459,VT
3098,Vermont,Male,1/1/98,270.775572,279.5145662,258.7300695,VT
3099,Vermont,Male,1/1/99,268.6208444,277.3491434,258.4648936,VT
3100,Vermont,Male,1/1/00,265.5043217,274.3962212,255.5813989,VT
3101,Vermont,Male,1/1/01,262.1438772,272.1299387,252.0222857,VT
3102,Vermont,Male,1/1/02,259.0103701,269.0341934,249.770025,VT
3103,Vermont,Male,1/1/03,252.8903598,262.7600583,243.8143325,VT
3104,Vermont,Male,1/1/04,244.9060299,254.5467097,236.1666051,VT
3105,Vermont,Male,1/1/05,242.4851765,252.8212504,233.948815,VT
3106,Vermont,Male,1/1/06,236.6673567,247.2872745,228.8843585,VT
3107,Vermont,Male,1/1/07,232.9201358,243.0963126,225.2863014,VT
3108,Vermont,Male,1/1/08,230.8285968,242.1766744,223.6411206,VT
3109,Vermont,Male,1/1/09,225.5659272,236.9712729,217.8564921,VT
3110,Vermont,Male,1/1/10,223.0809114,234.0765133,215.4120289,VT
3111,Vermont,Male,1/1/11,221.7110073,233.7171339,213.3968675,VT
3112,Vermont,Male,1/1/12,218.5821373,230.0150325,210.3394082,VT
3113,Vermont,Male,1/1/13,218.5932258,230.0681853,210.9254513,VT
3114,Vermont,Male,1/1/14,220.3556573,232.3831015,211.6250211,VT
3115,Vermont,Female,1/1/80,189.5403216,195.5936088,183.5573113,VT
3116,Vermont,Female,1/1/81,186.6952573,192.7045368,180.5077688,VT
3117,Vermont,Female,1/1/82,185.5909102,190.877924,179.6847255,VT
3118,Vermont,Female,1/1/83,186.5367658,191.9445161,180.6115559,VT
3119,Vermont,Female,1/1/84,187.6712532,193.2890262,181.9757074,VT
3120,Vermont,Female,1/1/85,188.0594086,193.4585625,182.4455267,VT
3121,Vermont,Female,1/1/86,188.6647519,194.0686417,182.3380102,VT
3122,Vermont,Female,1/1/87,188.8950699,194.4869341,183.0743877,VT
3123,Vermont,Female,1/1/88,189.694961,195.1566865,183.206181,VT
3124,Vermont,Female,1/1/89,186.5814307,192.3876899,181.07417,VT
3125,Vermont,Female,1/1/90,185.0480471,190.4175474,179.1263316,VT
3126,Vermont,Female,1/1/91,186.698436,192.5145321,180.6745395,VT
3127,Vermont,Female,1/1/92,183.9034038,189.4323021,178.1384858,VT
3128,Vermont,Female,1/1/93,186.6328658,192.0512845,180.7594157,VT
3129,Vermont,Female,1/1/94,186.2993023,191.8904818,180.5314037,VT
3130,Vermont,Female,1/1/95,187.6979529,193.455079,181.7614647,VT
3131,Vermont,Female,1/1/96,184.2011111,189.4125674,178.5001035,VT
3132,Vermont,Female,1/1/97,183.374118,188.8989508,177.7430435,VT
3133,Vermont,Female,1/1/98,179.6065013,184.7195678,174.304322,VT
3134,Vermont,Female,1/1/99,181.3357075,186.4373378,176.4296601,VT
3135,Vermont,Female,1/1/00,180.7831926,186.1697956,175.8808542,VT
3136,Vermont,Female,1/1/01,181.2724127,186.3431166,175.9412831,VT
3137,Vermont,Female,1/1/02,179.4549924,184.6166575,174.5920418,VT
3138,Vermont,Female,1/1/03,177.5253516,182.5266106,172.4342049,VT
3139,Vermont,Female,1/1/04,171.6329608,176.5700246,166.7334548,VT
3140,Vermont,Female,1/1/05,172.2066652,177.1042865,167.5254679,VT
3141,Vermont,Female,1/1/06,170.8066914,176.0863891,165.6317478,VT
3142,Vermont,Female,1/1/07,167.6981625,172.8079174,162.8188605,VT
3143,Vermont,Female,1/1/08,165.2176232,170.3962495,160.2415378,VT
3144,Vermont,Female,1/1/09,164.6023249,169.891153,159.5413457,VT
3145,Vermont,Female,1/1/10,163.4139965,168.9528854,158.7148567,VT
3146,Vermont,Female,1/1/11,162.9242142,168.0989772,157.981509,VT
3147,Vermont,Female,1/1/12,162.7695238,168.013308,157.7561498,VT
3148,Vermont,Female,1/1/13,161.1543197,166.276652,156.0675946,VT
3149,Vermont,Female,1/1/14,162.2935783,167.74735,157.3175283,VT
3150,Virginia,Male,1/1/80,350.1950994,360.3633421,339.6945736,VA
3151,Virginia,Male,1/1/81,345.0620266,355.152349,334.4060064,VA
3152,Virginia,Male,1/1/82,339.2627434,349.4358259,328.6428662,VA
3153,Virginia,Male,1/1/83,339.7267637,349.269029,327.8369972,VA
3154,Virginia,Male,1/1/84,338.4152279,347.8707072,327.1907714,VA
3155,Virginia,Male,1/1/85,339.5605661,349.4665905,328.3657844,VA
3156,Virginia,Male,1/1/86,340.3585899,349.3627977,328.5154754,VA
3157,Virginia,Male,1/1/87,337.0092142,345.3367957,325.2729755,VA
3158,Virginia,Male,1/1/88,335.9875273,343.5831892,323.9420016,VA
3159,Virginia,Male,1/1/89,329.8873981,337.3729672,317.0904891,VA
3160,Virginia,Male,1/1/90,326.2627125,333.2209286,313.3637252,VA
3161,Virginia,Male,1/1/91,323.6916785,330.7076465,310.0033703,VA
3162,Virginia,Male,1/1/92,318.5282228,325.4922125,305.1460763,VA
3163,Virginia,Male,1/1/93,321.3033334,328.4595412,307.8905709,VA
3164,Virginia,Male,1/1/94,318.5091718,326.2199605,304.7472078,VA
3165,Virginia,Male,1/1/95,316.3349925,323.2120541,302.2571718,VA
3166,Virginia,Male,1/1/96,308.1187416,315.6154627,294.3961115,VA
3167,Virginia,Male,1/1/97,300.1473686,307.4153094,287.6905417,VA
3168,Virginia,Male,1/1/98,295.0440045,302.7062472,282.9766683,VA
3169,Virginia,Male,1/1/99,292.9715408,300.406821,282.3024888,VA
3170,Virginia,Male,1/1/00,289.4687043,297.5772464,279.0226699,VA
3171,Virginia,Male,1/1/01,283.8817235,292.7698784,274.362238,VA
3172,Virginia,Male,1/1/02,281.3532256,290.6704275,272.8573828,VA
3173,Virginia,Male,1/1/03,276.1144013,285.8955142,267.9932601,VA
3174,Virginia,Male,1/1/04,265.0816425,274.6622361,257.989428,VA
3175,Virginia,Male,1/1/05,262.654972,272.2422359,256.096588,VA
3176,Virginia,Male,1/1/06,258.3592938,269.1998552,251.8788868,VA
3177,Virginia,Male,1/1/07,252.4687654,263.3199833,246.4818092,VA
3178,Virginia,Male,1/1/08,248.6808828,259.458662,242.5910239,VA
3179,Virginia,Male,1/1/09,245.2003485,256.1266048,239.1451007,VA
3180,Virginia,Male,1/1/10,239.8740168,251.3695796,234.0733862,VA
3181,Virginia,Male,1/1/11,237.2605062,248.9795267,231.1108546,VA
3182,Virginia,Male,1/1/12,234.1164194,246.1843658,228.1373463,VA
3183,Virginia,Male,1/1/13,232.863251,245.1054825,227.0690008,VA
3184,Virginia,Male,1/1/14,234.4835497,247.1584913,228.3537025,VA
3185,Virginia,Female,1/1/80,189.9987174,193.4616766,186.2354549,VA
3186,Virginia,Female,1/1/81,187.5088237,190.8386501,183.6967712,VA
3187,Virginia,Female,1/1/82,186.8546851,190.2337883,183.2673584,VA
3188,Virginia,Female,1/1/83,187.9782012,191.3402011,184.1934178,VA
3189,Virginia,Female,1/1/84,188.9644711,192.0661008,185.1906227,VA
3190,Virginia,Female,1/1/85,190.7077347,194.0562143,186.8222353,VA
3191,Virginia,Female,1/1/86,190.9282042,194.2248283,187.1090239,VA
3192,Virginia,Female,1/1/87,191.419293,194.7267263,187.2198444,VA
3193,Virginia,Female,1/1/88,192.5757478,195.6870342,188.3304464,VA
3194,Virginia,Female,1/1/89,191.0666151,194.3406623,186.3663942,VA
3195,Virginia,Female,1/1/90,188.6452198,191.9532814,184.0731541,VA
3196,Virginia,Female,1/1/91,191.4890688,195.1012452,186.6740675,VA
3197,Virginia,Female,1/1/92,188.3284743,191.6799704,183.5458956,VA
3198,Virginia,Female,1/1/93,191.0805536,194.6720818,186.3482077,VA
3199,Virginia,Female,1/1/94,190.5263473,193.9942871,186.0080813,VA
3200,Virginia,Female,1/1/95,192.6238133,196.151006,188.3614313,VA
3201,Virginia,Female,1/1/96,189.5167653,192.742518,185.4046164,VA
3202,Virginia,Female,1/1/97,188.2219619,191.4113384,184.5120645,VA
3203,Virginia,Female,1/1/98,185.3481483,188.4088783,181.6685638,VA
3204,Virginia,Female,1/1/99,186.4706935,189.6372864,183.0738449,VA
3205,Virginia,Female,1/1/00,186.1303976,189.2143305,182.6452636,VA
3206,Virginia,Female,1/1/01,186.2977511,189.232561,183.177173,VA
3207,Virginia,Female,1/1/02,183.8198888,186.9985297,180.6590752,VA
3208,Virginia,Female,1/1/03,182.5845883,185.7916178,179.4420171,VA
3209,Virginia,Female,1/1/04,176.8827513,180.0676617,173.9027478,VA
3210,Virginia,Female,1/1/05,177.2659007,180.37195,174.2664889,VA
3211,Virginia,Female,1/1/06,175.6681326,178.9229141,172.7751941,VA
3212,Virginia,Female,1/1/07,172.6305607,175.783816,169.6099531,VA
3213,Virginia,Female,1/1/08,170.6264679,173.8830812,167.7026978,VA
3214,Virginia,Female,1/1/09,170.0590086,173.2185622,167.1075951,VA
3215,Virginia,Female,1/1/10,167.1782219,170.5936448,164.2028823,VA
3216,Virginia,Female,1/1/11,167.6500475,170.9381293,164.4605861,VA
3217,Virginia,Female,1/1/12,166.8486233,170.6056124,163.7315403,VA
3218,Virginia,Female,1/1/13,165.3397522,169.0007849,161.9300631,VA
3219,Virginia,Female,1/1/14,166.2983909,170.0805988,162.8008458,VA
3220,Washington,Male,1/1/80,280.6005265,289.8400745,270.6254805,WA
3221,Washington,Male,1/1/81,276.201707,284.4904259,267.0678006,WA
3222,Washington,Male,1/1/82,271.8494805,280.6078697,262.6019007,WA
3223,Washington,Male,1/1/83,271.4252903,279.6995696,261.6087036,WA
3224,Washington,Male,1/1/84,273.8807934,282.024524,263.9217091,WA
3225,Washington,Male,1/1/85,278.075914,286.3804861,268.1296257,WA
3226,Washington,Male,1/1/86,275.4421155,283.288097,264.7707692,WA
3227,Washington,Male,1/1/87,274.4612352,282.588868,263.63996,WA
3228,Washington,Male,1/1/88,273.437789,280.9654195,262.5015511,WA
3229,Washington,Male,1/1/89,271.579822,279.3727068,260.1535255,WA
3230,Washington,Male,1/1/90,269.959737,277.4499112,258.2300863,WA
3231,Washington,Male,1/1/91,264.1670192,271.5412254,251.9190943,WA
3232,Washington,Male,1/1/92,266.4735565,273.745176,254.1290249,WA
3233,Washington,Male,1/1/93,270.851062,278.2065031,258.5390869,WA
3234,Washington,Male,1/1/94,265.8405469,273.1844489,254.7112859,WA
3235,Washington,Male,1/1/95,265.2664891,272.2214234,253.414381,WA
3236,Washington,Male,1/1/96,260.8881445,268.0676228,248.4808046,WA
3237,Washington,Male,1/1/97,248.9624974,255.8295224,238.1478258,WA
3238,Washington,Male,1/1/98,249.4732707,256.252593,239.0757162,WA
3239,Washington,Male,1/1/99,251.9182194,259.4396544,242.5109005,WA
3240,Washington,Male,1/1/00,248.4285845,255.7648623,240.0029356,WA
3241,Washington,Male,1/1/01,247.0238601,255.0551272,238.7329084,WA
3242,Washington,Male,1/1/02,245.0695237,253.2333542,237.5868789,WA
3243,Washington,Male,1/1/03,240.8290641,250.0518643,232.83888,WA
3244,Washington,Male,1/1/04,232.395964,241.5269035,225.5740801,WA
3245,Washington,Male,1/1/05,231.6753635,241.0674902,225.5534448,WA
3246,Washington,Male,1/1/06,227.5875482,236.8796923,221.23515,WA
3247,Washington,Male,1/1/07,225.4364753,235.2455962,219.3100747,WA
3248,Washington,Male,1/1/08,223.8369437,234.1424352,218.2257293,WA
3249,Washington,Male,1/1/09,220.6130642,230.8103769,214.2660184,WA
3250,Washington,Male,1/1/10,217.0050367,227.7562413,211.3299111,WA
3251,Washington,Male,1/1/11,217.9700007,228.480121,212.0146157,WA
3252,Washington,Male,1/1/12,214.9335788,225.637798,209.1035819,WA
3253,Washington,Male,1/1/13,212.0385388,224.0471386,205.9756567,WA
3254,Washington,Male,1/1/14,216.231006,228.1896203,209.9536661,WA
3255,Washington,Female,1/1/80,177.203461,181.3898543,172.6051495,WA
3256,Washington,Female,1/1/81,176.6052756,180.8792985,172.1519339,WA
3257,Washington,Female,1/1/82,174.942842,179.1306974,170.2722038,WA
3258,Washington,Female,1/1/83,175.4317101,179.6008839,170.8243663,WA
3259,Washington,Female,1/1/84,176.2108643,180.159543,171.5867341,WA
3260,Washington,Female,1/1/85,178.2984884,182.2945517,173.683621,WA
3261,Washington,Female,1/1/86,176.5601348,180.410333,172.0303044,WA
3262,Washington,Female,1/1/87,178.9629672,183.0996526,174.2620324,WA
3263,Washington,Female,1/1/88,179.418191,183.3225415,174.9862681,WA
3264,Washington,Female,1/1/89,177.1764439,180.9363007,172.5236121,WA
3265,Washington,Female,1/1/90,176.4866858,180.4982858,171.468548,WA
3266,Washington,Female,1/1/91,177.6576048,181.9168661,172.8123867,WA
3267,Washington,Female,1/1/92,177.0562027,180.9798219,171.706207,WA
3268,Washington,Female,1/1/93,179.2623871,183.2692874,174.3055869,WA
3269,Washington,Female,1/1/94,178.0475059,181.8349407,173.5490279,WA
3270,Washington,Female,1/1/95,180.7534114,184.9331016,176.2285732,WA
3271,Washington,Female,1/1/96,178.5254105,182.6606341,174.1592745,WA
3272,Washington,Female,1/1/97,175.6934741,179.5861021,171.2434936,WA
3273,Washington,Female,1/1/98,171.4827577,175.3705617,167.4687158,WA
3274,Washington,Female,1/1/99,177.5328062,181.4241909,173.6234373,WA
3275,Washington,Female,1/1/00,175.2375515,179.0125391,171.4984163,WA
3276,Washington,Female,1/1/01,177.7747885,181.3774807,173.968117,WA
3277,Washington,Female,1/1/02,175.4547779,179.2321381,171.6252766,WA
3278,Washington,Female,1/1/03,174.3238052,177.8957633,170.9240933,WA
3279,Washington,Female,1/1/04,169.3034772,173.0155775,165.7806185,WA
3280,Washington,Female,1/1/05,169.3078312,172.8598516,165.5796611,WA
3281,Washington,Female,1/1/06,168.4745633,172.0272649,165.0174772,WA
3282,Washington,Female,1/1/07,165.873206,169.7647877,162.3477726,WA
3283,Washington,Female,1/1/08,164.6652412,168.4675108,161.3204267,WA
3284,Washington,Female,1/1/09,165.0492669,168.8000236,161.5723529,WA
3285,Washington,Female,1/1/10,161.1692664,164.8406468,157.7564449,WA
3286,Washington,Female,1/1/11,161.023896,164.7401573,157.4356011,WA
3287,Washington,Female,1/1/12,159.9676618,163.6694736,156.4239346,WA
3288,Washington,Female,1/1/13,159.2512197,163.1447888,155.6573992,WA
3289,Washington,Female,1/1/14,160.5860169,164.5998359,156.7616103,WA
3290,West Virginia,Male,1/1/80,320.7276398,330.2914901,311.0750852,WV
3291,West Virginia,Male,1/1/81,318.9821053,329.1474143,308.9951614,WV
3292,West Virginia,Male,1/1/82,315.6023623,325.3487965,305.7041492,WV
3293,West Virginia,Male,1/1/83,319.215732,328.5731193,308.9982232,WV
3294,West Virginia,Male,1/1/84,319.8878566,329.2102865,308.8816893,WV
3295,West Virginia,Male,1/1/85,324.7449928,334.4989779,313.5647174,WV
3296,West Virginia,Male,1/1/86,329.4722636,338.2187671,317.2756097,WV
3297,West Virginia,Male,1/1/87,327.9302813,336.24334,316.0731129,WV
3298,West Virginia,Male,1/1/88,330.2254145,338.0088704,317.5669248,WV
3299,West Virginia,Male,1/1/89,329.51347,337.1761027,316.6558979,WV
3300,West Virginia,Male,1/1/90,328.0073537,336.6265801,314.8065901,WV
3301,West Virginia,Male,1/1/91,327.3095521,334.8188739,313.3838496,WV
3302,West Virginia,Male,1/1/92,325.0476688,333.0373872,311.2687976,WV
3303,West Virginia,Male,1/1/93,329.6360037,337.6265621,316.1018242,WV
3304,West Virginia,Male,1/1/94,328.5863618,335.7887399,314.5440054,WV
3305,West Virginia,Male,1/1/95,329.2665232,337.2818287,315.1639461,WV
3306,West Virginia,Male,1/1/96,323.6912845,331.3508263,309.734188,WV
3307,West Virginia,Male,1/1/97,318.1505119,326.1351408,304.7486764,WV
3308,West Virginia,Male,1/1/98,316.2580209,324.839095,303.3389991,WV
3309,West Virginia,Male,1/1/99,315.9472683,324.0703251,304.4301713,WV
3310,West Virginia,Male,1/1/00,314.3066459,323.1436186,303.7643444,WV
3311,West Virginia,Male,1/1/01,312.4149102,322.6071939,301.7829019,WV
3312,West Virginia,Male,1/1/02,311.2846665,320.77682,302.4412746,WV
3313,West Virginia,Male,1/1/03,305.7549046,317.4862871,297.0621744,WV
3314,West Virginia,Male,1/1/04,297.4414071,308.6025073,290.0991924,WV
3315,West Virginia,Male,1/1/05,296.4600325,308.3518274,288.8650046,WV
3316,West Virginia,Male,1/1/06,293.1822362,304.8836103,286.1353242,WV
3317,West Virginia,Male,1/1/07,289.0996692,300.7985062,281.8713451,WV
3318,West Virginia,Male,1/1/08,286.0848138,299.3027657,279.1565866,WV
3319,West Virginia,Male,1/1/09,285.602622,298.0945182,278.3660753,WV
3320,West Virginia,Male,1/1/10,281.0488136,294.3924485,273.9470205,WV
3321,West Virginia,Male,1/1/11,281.2240503,295.4470774,274.3637847,WV
3322,West Virginia,Male,1/1/12,279.2527788,294.291408,271.8610328,WV
3323,West Virginia,Male,1/1/13,280.3181863,295.728591,272.5176767,WV
3324,West Virginia,Male,1/1/14,285.0101372,300.6557809,276.8604714,WV
3325,West Virginia,Female,1/1/80,190.75799,194.4407778,186.6400638,WV
3326,West Virginia,Female,1/1/81,190.6124373,194.3556104,186.6572895,WV
3327,West Virginia,Female,1/1/82,190.1597974,193.8117539,186.4053997,WV
3328,West Virginia,Female,1/1/83,191.3448948,194.7948559,187.2287771,WV
3329,West Virginia,Female,1/1/84,193.9981511,197.5725134,190.0621404,WV
3330,West Virginia,Female,1/1/85,196.8936915,200.3365559,192.7388877,WV
3331,West Virginia,Female,1/1/86,198.4344345,202.1135097,194.1443738,WV
3332,West Virginia,Female,1/1/87,200.3367887,204.2324989,196.1402082,WV
3333,West Virginia,Female,1/1/88,202.5281221,206.0697774,197.5875568,WV
3334,West Virginia,Female,1/1/89,201.647618,205.1739234,196.3071549,WV
3335,West Virginia,Female,1/1/90,200.1869426,203.9092483,195.1898637,WV
3336,West Virginia,Female,1/1/91,204.0397852,207.9842111,199.1264647,WV
3337,West Virginia,Female,1/1/92,201.6046395,205.3152004,196.8118878,WV
3338,West Virginia,Female,1/1/93,206.1053618,209.9142111,201.1886848,WV
3339,West Virginia,Female,1/1/94,206.2882536,210.2091321,200.9049719,WV
3340,West Virginia,Female,1/1/95,208.3735846,212.1727578,203.617938,WV
3341,West Virginia,Female,1/1/96,206.0957922,210.0766648,201.7359812,WV
3342,West Virginia,Female,1/1/97,205.7492367,209.6455915,201.3316268,WV
3343,West Virginia,Female,1/1/98,203.6797683,207.4318856,199.5889633,WV
3344,West Virginia,Female,1/1/99,205.2098408,208.9986071,201.184951,WV
3345,West Virginia,Female,1/1/00,205.5501133,209.5581772,201.363436,WV
3346,West Virginia,Female,1/1/01,208.0201357,211.8313321,204.1403579,WV
3347,West Virginia,Female,1/1/02,205.8995748,209.6363516,202.4470643,WV
3348,West Virginia,Female,1/1/03,204.692884,208.5143567,200.872655,WV
3349,West Virginia,Female,1/1/04,200.3165648,204.0035151,196.5539783,WV
3350,West Virginia,Female,1/1/05,200.9456925,205.0178903,197.2040348,WV
3351,West Virginia,Female,1/1/06,199.2340644,203.1487494,195.7013483,WV
3352,West Virginia,Female,1/1/07,196.4613656,200.7627811,192.6564745,WV
3353,West Virginia,Female,1/1/08,194.9546296,199.2208907,191.3355869,WV
3354,West Virginia,Female,1/1/09,195.9104827,200.2239606,192.0379684,WV
3355,West Virginia,Female,1/1/10,193.0490547,197.2056546,189.2619357,WV
3356,West Virginia,Female,1/1/11,193.8811295,198.2372553,189.8422764,WV
3357,West Virginia,Female,1/1/12,194.1011215,198.7479795,190.0549268,WV
3358,West Virginia,Female,1/1/13,193.3288896,198.2108821,189.1041708,WV
3359,West Virginia,Female,1/1/14,196.255874,201.5649622,192.1271243,WV
3360,Wisconsin,Male,1/1/80,287.173771,296.1486062,277.720453,WI
3361,Wisconsin,Male,1/1/81,285.1254361,294.2401315,275.5599847,WI
3362,Wisconsin,Male,1/1/82,280.6317096,289.0481306,271.0653543,WI
3363,Wisconsin,Male,1/1/83,281.600999,290.5811328,271.5770594,WI
3364,Wisconsin,Male,1/1/84,284.0010722,292.8365431,274.4140921,WI
3365,Wisconsin,Male,1/1/85,284.4878802,292.8354256,274.6400408,WI
3366,Wisconsin,Male,1/1/86,286.5497761,294.1999096,276.4403712,WI
3367,Wisconsin,Male,1/1/87,284.9560141,292.4727618,274.3600457,WI
3368,Wisconsin,Male,1/1/88,287.2502074,294.7744695,276.2887479,WI
3369,Wisconsin,Male,1/1/89,284.5858742,291.8965424,273.1291986,WI
3370,Wisconsin,Male,1/1/90,282.0308532,288.5410663,269.9613004,WI
3371,Wisconsin,Male,1/1/91,281.2930702,287.9228642,269.1975275,WI
3372,Wisconsin,Male,1/1/92,276.9379648,283.7632225,264.7311955,WI
3373,Wisconsin,Male,1/1/93,279.2816344,285.926432,266.9576491,WI
3374,Wisconsin,Male,1/1/94,279.1938417,286.1410892,266.6602159,WI
3375,Wisconsin,Male,1/1/95,279.4553455,286.5982734,266.7168285,WI
3376,Wisconsin,Male,1/1/96,273.7561072,280.8108731,261.4940502,WI
3377,Wisconsin,Male,1/1/97,266.1242922,273.0839532,255.43027,WI
3378,Wisconsin,Male,1/1/98,266.020601,273.6861144,255.1335763,WI
3379,Wisconsin,Male,1/1/99,264.8418572,272.5886198,255.1122834,WI
3380,Wisconsin,Male,1/1/00,263.1851874,270.933836,254.0512105,WI
3381,Wisconsin,Male,1/1/01,260.4769457,268.3369518,251.7255603,WI
3382,Wisconsin,Male,1/1/02,259.2515845,268.0316405,251.0919792,WI
3383,Wisconsin,Male,1/1/03,252.7889875,261.7260722,245.0983408,WI
3384,Wisconsin,Male,1/1/04,247.1009166,256.5418375,240.2439554,WI
3385,Wisconsin,Male,1/1/05,245.2246015,254.1839209,239.0116996,WI
3386,Wisconsin,Male,1/1/06,240.6573175,249.8573289,234.4589365,WI
3387,Wisconsin,Male,1/1/07,235.9540376,245.7823908,229.7443621,WI
3388,Wisconsin,Male,1/1/08,233.9700681,244.0772681,228.1297731,WI
3389,Wisconsin,Male,1/1/09,230.8043796,241.1816621,224.603428,WI
3390,Wisconsin,Male,1/1/10,227.880506,238.3107289,221.9463887,WI
